"","season","season_week","week_start_date","total_cases","air_temperature","relative_humidity","specific_humidity","precipitation_amount","total_cases1","total_cases2","total_cases3","total_cases4","total_cases5","air_temperature1","air_temperature2","air_temperature3","air_temperature4","air_temperature5","relative_humidity1","relative_humidity2","relative_humidity3","relative_humidity4","relative_humidity5","specific_humidity1","specific_humidity2","specific_humidity3","specific_humidity4","specific_humidity5","precipitation_amount1","precipitation_amount2","precipitation_amount3","precipitation_amount4","precipitation_amount5"
"292","2005/2006",32,"2/5/2006",39,24.2871428571429,90.3328571428571,17.1142857142857,37.3,28,10,21,25,8,24.5028571428572,23.6914285714286,24.3614285714286,25.4685714285715,26.29,96.2257142857143,95.0771428571429,95.3542857142857,88.2542857142857,77.8985714285714,18.5528571428571,17.4385714285714,18.21,17.8185714285714,16.46,57.98,55.4,77.2,29.2,28.2
"293","2005/2006",33,"2/12/2006",20,24.9757142857143,87.1014285714286,16.9685714285714,39.7,39,28,10,21,25,24.2871428571429,24.5028571428572,23.6914285714286,24.3614285714286,25.4685714285715,90.3328571428571,96.2257142857143,95.0771428571429,95.3542857142857,88.2542857142857,17.1142857142857,18.5528571428571,17.4385714285714,18.21,17.8185714285714,37.3,57.98,55.4,77.2,29.2
"294","2005/2006",34,"2/19/2006",24,25.4828571428572,91.6771428571429,18.65,82.4,20,39,28,10,21,24.9757142857143,24.2871428571429,24.5028571428572,23.6914285714286,24.3614285714286,87.1014285714286,90.3328571428571,96.2257142857143,95.0771428571429,95.3542857142857,16.9685714285714,17.1142857142857,18.5528571428571,17.4385714285714,18.21,39.7,37.3,57.98,55.4,77.2
"295","2005/2006",35,"2/26/2006",28,24.9571428571429,96.14,19.0385714285714,142.38,24,20,39,28,10,25.4828571428572,24.9757142857143,24.2871428571429,24.5028571428572,23.6914285714286,91.6771428571429,87.1014285714286,90.3328571428571,96.2257142857143,95.0771428571429,18.65,16.9685714285714,17.1142857142857,18.5528571428571,17.4385714285714,82.4,39.7,37.3,57.98,55.4
"296","2005/2006",36,"3/5/2006",26,24.7557142857143,94.5885714285714,18.4842857142857,52.44,28,24,20,39,28,24.9571428571429,25.4828571428572,24.9757142857143,24.2871428571429,24.5028571428572,96.14,91.6771428571429,87.1014285714286,90.3328571428571,96.2257142857143,19.0385714285714,18.65,16.9685714285714,17.1142857142857,18.5528571428571,142.38,82.4,39.7,37.3,57.98
"297","2005/2006",37,"3/12/2006",8,24.7571428571429,93.1814285714286,18.14,79.39,26,28,24,20,39,24.7557142857143,24.9571428571429,25.4828571428572,24.9757142857143,24.2871428571429,94.5885714285714,96.14,91.6771428571429,87.1014285714286,90.3328571428571,18.4842857142857,19.0385714285714,18.65,16.9685714285714,17.1142857142857,52.44,142.38,82.4,39.7,37.3
"298","2005/2006",38,"3/19/2006",9,24.02,95.3228571428571,17.9,72.91,8,26,28,24,20,24.7571428571429,24.7557142857143,24.9571428571429,25.4828571428572,24.9757142857143,93.1814285714286,94.5885714285714,96.14,91.6771428571429,87.1014285714286,18.14,18.4842857142857,19.0385714285714,18.65,16.9685714285714,79.39,52.44,142.38,82.4,39.7
"299","2005/2006",39,"3/26/2006",12,24.6685714285714,93.5385714285714,18.0842857142857,95.4,9,8,26,28,24,24.02,24.7571428571429,24.7557142857143,24.9571428571429,25.4828571428572,95.3228571428571,93.1814285714286,94.5885714285714,96.14,91.6771428571429,17.9,18.14,18.4842857142857,19.0385714285714,18.65,72.91,79.39,52.44,142.38,82.4
"300","2005/2006",40,"4/2/2006",18,25.1785714285715,94.2928571428571,18.8942857142857,74.1,12,9,8,26,28,24.6685714285714,24.02,24.7571428571429,24.7557142857143,24.9571428571429,93.5385714285714,95.3228571428571,93.1814285714286,94.5885714285714,96.14,18.0842857142857,17.9,18.14,18.4842857142857,19.0385714285714,95.4,72.91,79.39,52.44,142.38
"301","2005/2006",41,"4/9/2006",9,24.81,91.4942857142857,17.8971428571429,46.16,18,12,9,8,26,25.1785714285715,24.6685714285714,24.02,24.7571428571429,24.7557142857143,94.2928571428571,93.5385714285714,95.3228571428571,93.1814285714286,94.5885714285714,18.8942857142857,18.0842857142857,17.9,18.14,18.4842857142857,74.1,95.4,72.91,79.39,52.44
"302","2005/2006",42,"4/16/2006",9,23.7828571428572,90.4757142857143,16.5714285714286,29.26,9,18,12,9,8,24.81,25.1785714285715,24.6685714285714,24.02,24.7571428571429,91.4942857142857,94.2928571428571,93.5385714285714,95.3228571428571,93.1814285714286,17.8971428571429,18.8942857142857,18.0842857142857,17.9,18.14,46.16,74.1,95.4,72.91,79.39
"303","2005/2006",43,"4/23/2006",6,24.2685714285715,94.6114285714286,17.93,60.84,9,9,18,12,9,23.7828571428572,24.81,25.1785714285715,24.6685714285714,24.02,90.4757142857143,91.4942857142857,94.2928571428571,93.5385714285714,95.3228571428571,16.5714285714286,17.8971428571429,18.8942857142857,18.0842857142857,17.9,29.26,46.16,74.1,95.4,72.91
"304","2005/2006",44,"4/30/2006",6,23.1085714285715,95.9128571428571,17.02,51.3,6,9,9,18,12,24.2685714285715,23.7828571428572,24.81,25.1785714285715,24.6685714285714,94.6114285714286,90.4757142857143,91.4942857142857,94.2928571428571,93.5385714285714,17.93,16.5714285714286,17.8971428571429,18.8942857142857,18.0842857142857,60.84,29.26,46.16,74.1,95.4
"305","2005/2006",45,"5/7/2006",8,23.2142857142857,84.7342857142857,15.0157142857143,33,6,6,9,9,18,23.1085714285715,24.2685714285715,23.7828571428572,24.81,25.1785714285715,95.9128571428571,94.6114285714286,90.4757142857143,91.4942857142857,94.2928571428571,17.02,17.93,16.5714285714286,17.8971428571429,18.8942857142857,51.3,60.84,29.26,46.16,74.1
"306","2005/2006",46,"5/14/2006",5,24.5057142857143,68.7957142857143,12.7857142857143,6.18,8,6,6,9,9,23.2142857142857,23.1085714285715,24.2685714285715,23.7828571428572,24.81,84.7342857142857,95.9128571428571,94.6114285714286,90.4757142857143,91.4942857142857,15.0157142857143,17.02,17.93,16.5714285714286,17.8971428571429,33,51.3,60.84,29.26,46.16
"307","2005/2006",47,"5/21/2006",7,23.3857142857143,90.2542857142857,16.1314285714286,26.12,5,8,6,6,9,24.5057142857143,23.2142857142857,23.1085714285715,24.2685714285715,23.7828571428572,68.7957142857143,84.7342857142857,95.9128571428571,94.6114285714286,90.4757142857143,12.7857142857143,15.0157142857143,17.02,17.93,16.5714285714286,6.18,33,51.3,60.84,29.26
"308","2005/2006",48,"5/28/2006",6,23.3971428571429,96.8057142857143,17.4385714285714,53.32,7,5,8,6,6,23.3857142857143,24.5057142857143,23.2142857142857,23.1085714285715,24.2685714285715,90.2542857142857,68.7957142857143,84.7342857142857,95.9128571428571,94.6114285714286,16.1314285714286,12.7857142857143,15.0157142857143,17.02,17.93,26.12,6.18,33,51.3,60.84
"309","2005/2006",49,"6/4/2006",5,24.2742857142857,87.1571428571429,16.1942857142857,12.1,6,7,5,8,6,23.3971428571429,23.3857142857143,24.5057142857143,23.2142857142857,23.1085714285715,96.8057142857143,90.2542857142857,68.7957142857143,84.7342857142857,95.9128571428571,17.4385714285714,16.1314285714286,12.7857142857143,15.0157142857143,17.02,53.32,26.12,6.18,33,51.3
"310","2005/2006",50,"6/11/2006",3,23.8714285714286,86.4957142857143,15.6785714285714,31.3,5,6,7,5,8,24.2742857142857,23.3971428571429,23.3857142857143,24.5057142857143,23.2142857142857,87.1571428571429,96.8057142857143,90.2542857142857,68.7957142857143,84.7342857142857,16.1942857142857,17.4385714285714,16.1314285714286,12.7857142857143,15.0157142857143,12.1,53.32,26.12,6.18,33
"311","2005/2006",51,"6/18/2006",1,23.3385714285715,91.7642857142857,16.3342857142857,22.45,3,5,6,7,5,23.8714285714286,24.2742857142857,23.3971428571429,23.3857142857143,24.5057142857143,86.4957142857143,87.1571428571429,96.8057142857143,90.2542857142857,68.7957142857143,15.6785714285714,16.1942857142857,17.4385714285714,16.1314285714286,12.7857142857143,31.3,12.1,53.32,26.12,6.18
"312","2005/2006",52,"6/25/2006",0,23.8814285714286,82.5828571428571,15.0342857142857,9.02,1,3,5,6,7,23.3385714285715,23.8714285714286,24.2742857142857,23.3971428571429,23.3857142857143,91.7642857142857,86.4957142857143,87.1571428571429,96.8057142857143,90.2542857142857,16.3342857142857,15.6785714285714,16.1942857142857,17.4385714285714,16.1314285714286,22.45,31.3,12.1,53.32,26.12
"313","2006/2007",1,"7/2/2006",1,23.8928571428571,82.6928571428571,14.9028571428571,6.3,0,1,3,5,6,23.8814285714286,23.3385714285715,23.8714285714286,24.2742857142857,23.3971428571429,82.5828571428571,91.7642857142857,86.4957142857143,87.1571428571429,96.8057142857143,15.0342857142857,16.3342857142857,15.6785714285714,16.1942857142857,17.4385714285714,9.02,22.45,31.3,12.1,53.32
"314","2006/2007",2,"7/9/2006",2,24.4871428571429,81.4071428571429,15.4,7.1,1,0,1,3,5,23.8928571428571,23.8814285714286,23.3385714285715,23.8714285714286,24.2742857142857,82.6928571428571,82.5828571428571,91.7642857142857,86.4957142857143,87.1571428571429,14.9028571428571,15.0342857142857,16.3342857142857,15.6785714285714,16.1942857142857,6.3,9.02,22.45,31.3,12.1
"315","2006/2007",3,"7/16/2006",3,24.0328571428572,80.0014285714286,14.5771428571429,35.7,2,1,0,1,3,24.4871428571429,23.8928571428571,23.8814285714286,23.3385714285715,23.8714285714286,81.4071428571429,82.6928571428571,82.5828571428571,91.7642857142857,86.4957142857143,15.4,14.9028571428571,15.0342857142857,16.3342857142857,15.6785714285714,7.1,6.3,9.02,22.45,31.3
"316","2006/2007",4,"7/23/2006",2,24.6214285714286,86.5914285714286,16.4514285714286,25.6,3,2,1,0,1,24.0328571428572,24.4871428571429,23.8928571428571,23.8814285714286,23.3385714285715,80.0014285714286,81.4071428571429,82.6928571428571,82.5828571428571,91.7642857142857,14.5771428571429,15.4,14.9028571428571,15.0342857142857,16.3342857142857,35.7,7.1,6.3,9.02,22.45
"317","2006/2007",5,"7/30/2006",2,23.7357142857143,88.0071428571429,15.84,37.96,2,3,2,1,0,24.6214285714286,24.0328571428572,24.4871428571429,23.8928571428571,23.8814285714286,86.5914285714286,80.0014285714286,81.4071428571429,82.6928571428571,82.5828571428571,16.4514285714286,14.5771428571429,15.4,14.9028571428571,15.0342857142857,25.6,35.7,7.1,6.3,9.02
"318","2006/2007",6,"8/6/2006",2,25.3614285714286,80.9385714285714,16.11,16.09,2,2,3,2,1,23.7357142857143,24.6214285714286,24.0328571428572,24.4871428571429,23.8928571428571,88.0071428571429,86.5914285714286,80.0014285714286,81.4071428571429,82.6928571428571,15.84,16.4514285714286,14.5771428571429,15.4,14.9028571428571,37.96,25.6,35.7,7.1,6.3
"319","2006/2007",7,"8/13/2006",2,26.1114285714286,77.8214285714286,16.1214285714286,8.8,2,2,2,3,2,25.3614285714286,23.7357142857143,24.6214285714286,24.0328571428572,24.4871428571429,80.9385714285714,88.0071428571429,86.5914285714286,80.0014285714286,81.4071428571429,16.11,15.84,16.4514285714286,14.5771428571429,15.4,16.09,37.96,25.6,35.7,7.1
"320","2006/2007",8,"8/20/2006",2,24.9414285714286,88.3585714285714,17.29,31.6,2,2,2,2,3,26.1114285714286,25.3614285714286,23.7357142857143,24.6214285714286,24.0328571428572,77.8214285714286,80.9385714285714,88.0071428571429,86.5914285714286,80.0014285714286,16.1214285714286,16.11,15.84,16.4514285714286,14.5771428571429,8.8,16.09,37.96,25.6,35.7
"321","2006/2007",9,"8/27/2006",4,25.1742857142857,83.2014285714286,16.2442857142857,21.54,2,2,2,2,2,24.9414285714286,26.1114285714286,25.3614285714286,23.7357142857143,24.6214285714286,88.3585714285714,77.8214285714286,80.9385714285714,88.0071428571429,86.5914285714286,17.29,16.1214285714286,16.11,15.84,16.4514285714286,31.6,8.8,16.09,37.96,25.6
"322","2006/2007",10,"9/3/2006",0,26.0428571428572,70.2342857142857,14.4128571428571,6.6,4,2,2,2,2,25.1742857142857,24.9414285714286,26.1114285714286,25.3614285714286,23.7357142857143,83.2014285714286,88.3585714285714,77.8214285714286,80.9385714285714,88.0071428571429,16.2442857142857,17.29,16.1214285714286,16.11,15.84,21.54,31.6,8.8,16.09,37.96
"323","2006/2007",11,"9/10/2006",6,25.2114285714286,79.8885714285714,15.5014285714286,14.8,0,4,2,2,2,26.0428571428572,25.1742857142857,24.9414285714286,26.1114285714286,25.3614285714286,70.2342857142857,83.2014285714286,88.3585714285714,77.8214285714286,80.9385714285714,14.4128571428571,16.2442857142857,17.29,16.1214285714286,16.11,6.6,21.54,31.6,8.8,16.09
"324","2006/2007",12,"9/17/2006",3,26.1114285714286,82.4985714285714,17.0028571428571,52.2,6,0,4,2,2,25.2114285714286,26.0428571428572,25.1742857142857,24.9414285714286,26.1114285714286,79.8885714285714,70.2342857142857,83.2014285714286,88.3585714285714,77.8214285714286,15.5014285714286,14.4128571428571,16.2442857142857,17.29,16.1214285714286,14.8,6.6,21.54,31.6,8.8
"325","2006/2007",13,"9/24/2006",2,26.5342857142857,78.0657142857143,16.3214285714286,28.92,3,6,0,4,2,26.1114285714286,25.2114285714286,26.0428571428572,25.1742857142857,24.9414285714286,82.4985714285714,79.8885714285714,70.2342857142857,83.2014285714286,88.3585714285714,17.0028571428571,15.5014285714286,14.4128571428571,16.2442857142857,17.29,52.2,14.8,6.6,21.54,31.6
"326","2006/2007",14,"10/1/2006",6,26.0057142857143,87.41,18.3685714285714,39.9,2,3,6,0,4,26.5342857142857,26.1114285714286,25.2114285714286,26.0428571428572,25.1742857142857,78.0657142857143,82.4985714285714,79.8885714285714,70.2342857142857,83.2014285714286,16.3214285714286,17.0028571428571,15.5014285714286,14.4128571428571,16.2442857142857,28.92,52.2,14.8,6.6,21.54
"327","2006/2007",15,"10/8/2006",2,26.8028571428572,86.9614285714286,19.1642857142857,41.1,6,2,3,6,0,26.0057142857143,26.5342857142857,26.1114285714286,25.2114285714286,26.0428571428572,87.41,78.0657142857143,82.4985714285714,79.8885714285714,70.2342857142857,18.3685714285714,16.3214285714286,17.0028571428571,15.5014285714286,14.4128571428571,39.9,28.92,52.2,14.8,6.6
"328","2006/2007",16,"10/15/2006",7,25.9542857142857,89.0028571428571,18.5671428571429,38.7,2,6,2,3,6,26.8028571428572,26.0057142857143,26.5342857142857,26.1114285714286,25.2114285714286,86.9614285714286,87.41,78.0657142857143,82.4985714285714,79.8885714285714,19.1642857142857,18.3685714285714,16.3214285714286,17.0028571428571,15.5014285714286,41.1,39.9,28.92,52.2,14.8
"329","2006/2007",17,"10/22/2006",4,26.5385714285715,84.7057142857143,18.11,53.23,7,2,6,2,3,25.9542857142857,26.8028571428572,26.0057142857143,26.5342857142857,26.1114285714286,89.0028571428571,86.9614285714286,87.41,78.0657142857143,82.4985714285714,18.5671428571429,19.1642857142857,18.3685714285714,16.3214285714286,17.0028571428571,38.7,41.1,39.9,28.92,52.2
"330","2006/2007",18,"10/29/2006",6,26.6585714285714,89.5414285714286,19.5185714285714,63.9,4,7,2,6,2,26.5385714285715,25.9542857142857,26.8028571428572,26.0057142857143,26.5342857142857,84.7057142857143,89.0028571428571,86.9614285714286,87.41,78.0657142857143,18.11,18.5671428571429,19.1642857142857,18.3685714285714,16.3214285714286,53.23,38.7,41.1,39.9,28.92
"331","2006/2007",19,"11/5/2006",6,25.1857142857143,94.49,19.0785714285714,78.4,6,4,7,2,6,26.6585714285714,26.5385714285715,25.9542857142857,26.8028571428572,26.0057142857143,89.5414285714286,84.7057142857143,89.0028571428571,86.9614285714286,87.41,19.5185714285714,18.11,18.5671428571429,19.1642857142857,18.3685714285714,63.9,53.23,38.7,41.1,39.9
"332","2006/2007",20,"11/12/2006",2,24.3871428571429,94.04,17.9271428571429,65.13,6,6,4,7,2,25.1857142857143,26.6585714285714,26.5385714285715,25.9542857142857,26.8028571428572,94.49,89.5414285714286,84.7057142857143,89.0028571428571,86.9614285714286,19.0785714285714,19.5185714285714,18.11,18.5671428571429,19.1642857142857,78.4,63.9,53.23,38.7,41.1
"333","2006/2007",21,"11/19/2006",13,25.7328571428572,89.3857142857143,18.2857142857143,58.2,2,6,6,4,7,24.3871428571429,25.1857142857143,26.6585714285714,26.5385714285715,25.9542857142857,94.04,94.49,89.5414285714286,84.7057142857143,89.0028571428571,17.9271428571429,19.0785714285714,19.5185714285714,18.11,18.5671428571429,65.13,78.4,63.9,53.23,38.7
"334","2006/2007",22,"11/26/2006",10,25.4085714285714,96.5528571428571,19.7871428571429,92.9,13,2,6,6,4,25.7328571428572,24.3871428571429,25.1857142857143,26.6585714285714,26.5385714285715,89.3857142857143,94.04,94.49,89.5414285714286,84.7057142857143,18.2857142857143,17.9271428571429,19.0785714285714,19.5185714285714,18.11,58.2,65.13,78.4,63.9,53.23
"335","2006/2007",23,"12/3/2006",5,24.67,97.0185714285714,19.0328571428571,83.3,10,13,2,6,6,25.4085714285714,25.7328571428572,24.3871428571429,25.1857142857143,26.6585714285714,96.5528571428571,89.3857142857143,94.04,94.49,89.5414285714286,19.7871428571429,18.2857142857143,17.9271428571429,19.0785714285714,19.5185714285714,92.9,58.2,65.13,78.4,63.9
"336","2006/2007",24,"12/10/2006",2,24.7114285714286,95.6314285714286,18.7157142857143,84,5,10,13,2,6,24.67,25.4085714285714,25.7328571428572,24.3871428571429,25.1857142857143,97.0185714285714,96.5528571428571,89.3857142857143,94.04,94.49,19.0328571428571,19.7871428571429,18.2857142857143,17.9271428571429,19.0785714285714,83.3,92.9,58.2,65.13,78.4
"337","2006/2007",25,"12/17/2006",0,25.0585714285715,94.6957142857143,18.8528571428571,56.3,2,5,10,13,2,24.7114285714286,24.67,25.4085714285714,25.7328571428572,24.3871428571429,95.6314285714286,97.0185714285714,96.5528571428571,89.3857142857143,94.04,18.7157142857143,19.0328571428571,19.7871428571429,18.2857142857143,17.9271428571429,84,83.3,92.9,58.2,65.13
"338","2006/2007",26,"12/24/2006",1,24.8414285714286,93.4171428571429,18.1885714285714,230.4,0,2,5,10,13,25.0585714285715,24.7114285714286,24.67,25.4085714285714,25.7328571428572,94.6957142857143,95.6314285714286,97.0185714285714,96.5528571428571,89.3857142857143,18.8528571428571,18.7157142857143,19.0328571428571,19.7871428571429,18.2857142857143,56.3,84,83.3,92.9,58.2
"339","2006/2007",27,"1/1/2007",0,23.8271428571429,95.6614285714286,17.6471428571429,72.49,1,0,2,5,10,24.8414285714286,25.0585714285715,24.7114285714286,24.67,25.4085714285714,93.4171428571429,94.6957142857143,95.6314285714286,97.0185714285714,96.5528571428571,18.1885714285714,18.8528571428571,18.7157142857143,19.0328571428571,19.7871428571429,230.4,56.3,84,83.3,92.9
"340","2006/2007",28,"1/8/2007",14,23.9585714285714,96.0842857142857,17.9457142857143,132.8,0,1,0,2,5,23.8271428571429,24.8414285714286,25.0585714285715,24.7114285714286,24.67,95.6614285714286,93.4171428571429,94.6957142857143,95.6314285714286,97.0185714285714,17.6471428571429,18.1885714285714,18.8528571428571,18.7157142857143,19.0328571428571,72.49,230.4,56.3,84,83.3
"341","2006/2007",29,"1/15/2007",6,24.7057142857143,94.3771428571429,18.4185714285714,103.19,14,0,1,0,2,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,24.7114285714286,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,95.6314285714286,17.9457142857143,17.6471428571429,18.1885714285714,18.8528571428571,18.7157142857143,132.8,72.49,230.4,56.3,84
"342","2006/2007",30,"1/22/2007",10,24.6314285714286,96.0671428571429,18.7185714285714,143.4,6,14,0,1,0,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,25.0585714285715,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,94.6957142857143,18.4185714285714,17.9457142857143,17.6471428571429,18.1885714285714,18.8528571428571,103.19,132.8,72.49,230.4,56.3
"343","2006/2007",31,"1/29/2007",5,25.5571428571429,87.1542857142857,17.6157142857143,16.1,10,6,14,0,1,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,24.8414285714286,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,93.4171428571429,18.7185714285714,18.4185714285714,17.9457142857143,17.6471428571429,18.1885714285714,143.4,103.19,132.8,72.49,230.4
"344","2006/2007",32,"2/5/2007",12,25.8271428571429,76.82,15.66,1.9,5,10,6,14,0,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,23.8271428571429,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,95.6614285714286,17.6157142857143,18.7185714285714,18.4185714285714,17.9457142857143,17.6471428571429,16.1,143.4,103.19,132.8,72.49
"345","2006/2007",33,"2/12/2007",9,26.5585714285714,79.6271428571429,16.7185714285714,9.95,12,5,10,6,14,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,23.9585714285714,76.82,87.1542857142857,96.0671428571429,94.3771428571429,96.0842857142857,15.66,17.6157142857143,18.7185714285714,18.4185714285714,17.9457142857143,1.9,16.1,143.4,103.19,132.8
"346","2006/2007",34,"2/19/2007",5,27.1228571428572,68.1857142857143,14.9214285714286,19.8,9,12,5,10,6,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,24.7057142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,94.3771428571429,16.7185714285714,15.66,17.6157142857143,18.7185714285714,18.4185714285714,9.95,1.9,16.1,143.4,103.19
"347","2006/2007",35,"2/26/2007",11,24.3414285714286,93.7985714285714,17.83,91.48,5,9,12,5,10,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,24.6314285714286,68.1857142857143,79.6271428571429,76.82,87.1542857142857,96.0671428571429,14.9214285714286,16.7185714285714,15.66,17.6157142857143,18.7185714285714,19.8,9.95,1.9,16.1,143.4
"348","2006/2007",36,"3/5/2007",2,23.5757142857143,98.3142857142857,18.02,201.9,11,5,9,12,5,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,25.5571428571429,93.7985714285714,68.1857142857143,79.6271428571429,76.82,87.1542857142857,17.83,14.9214285714286,16.7185714285714,15.66,17.6157142857143,91.48,19.8,9.95,1.9,16.1
"349","2006/2007",37,"3/12/2007",6,24.68,90.1214285714286,17.4942857142857,32.4,2,11,5,9,12,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,25.8271428571429,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,76.82,18.02,17.83,14.9214285714286,16.7185714285714,15.66,201.9,91.48,19.8,9.95,1.9
"350","2006/2007",38,"3/19/2007",7,24.4257142857143,93.0914285714286,17.7828571428571,69.9,6,2,11,5,9,24.68,23.5757142857143,24.3414285714286,27.1228571428572,26.5585714285714,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,79.6271428571429,17.4942857142857,18.02,17.83,14.9214285714286,16.7185714285714,32.4,201.9,91.48,19.8,9.95
"351","2006/2007",39,"3/26/2007",6,24.6414285714286,96.3785714285714,18.8257142857143,214.6,7,6,2,11,5,24.4257142857143,24.68,23.5757142857143,24.3414285714286,27.1228571428572,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,68.1857142857143,17.7828571428571,17.4942857142857,18.02,17.83,14.9214285714286,69.9,32.4,201.9,91.48,19.8
"352","2006/2007",40,"4/2/2007",5,24.5942857142857,94.3757142857143,18.2971428571429,135.1,6,7,6,2,11,24.6414285714286,24.4257142857143,24.68,23.5757142857143,24.3414285714286,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,93.7985714285714,18.8257142857143,17.7828571428571,17.4942857142857,18.02,17.83,214.6,69.9,32.4,201.9,91.48
"353","2006/2007",41,"4/9/2007",9,23.5285714285715,96.1528571428571,17.4728571428571,72.12,5,6,7,6,2,24.5942857142857,24.6414285714286,24.4257142857143,24.68,23.5757142857143,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,98.3142857142857,18.2971428571429,18.8257142857143,17.7828571428571,17.4942857142857,18.02,135.1,214.6,69.9,32.4,201.9
"354","2006/2007",42,"4/16/2007",5,24.5914285714286,95.2842857142857,18.47,88.9,9,5,6,7,6,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,24.68,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,90.1214285714286,17.4728571428571,18.2971428571429,18.8257142857143,17.7828571428571,17.4942857142857,72.12,135.1,214.6,69.9,32.4
"355","2006/2007",43,"4/23/2007",8,24.2457142857143,95.1457142857143,18.0885714285714,41.54,5,9,5,6,7,24.5914285714286,23.5285714285715,24.5942857142857,24.6414285714286,24.4257142857143,95.2842857142857,96.1528571428571,94.3757142857143,96.3785714285714,93.0914285714286,18.47,17.4728571428571,18.2971428571429,18.8257142857143,17.7828571428571,88.9,72.12,135.1,214.6,69.9
"356","2006/2007",44,"4/30/2007",3,23.3785714285714,94.1657142857143,16.9457142857143,59.2,8,5,9,5,6,24.2457142857143,24.5914285714286,23.5285714285715,24.5942857142857,24.6414285714286,95.1457142857143,95.2842857142857,96.1528571428571,94.3757142857143,96.3785714285714,18.0885714285714,18.47,17.4728571428571,18.2971428571429,18.8257142857143,41.54,88.9,72.12,135.1,214.6
"357","2006/2007",45,"5/7/2007",4,22.8957142857143,93.0385714285714,16.4128571428571,89.4,3,8,5,9,5,23.3785714285714,24.2457142857143,24.5914285714286,23.5285714285715,24.5942857142857,94.1657142857143,95.1457142857143,95.2842857142857,96.1528571428571,94.3757142857143,16.9457142857143,18.0885714285714,18.47,17.4728571428571,18.2971428571429,59.2,41.54,88.9,72.12,135.1
"358","2006/2007",46,"5/14/2007",11,23.5928571428572,92.7828571428571,16.7685714285714,35.5,4,3,8,5,9,22.8957142857143,23.3785714285714,24.2457142857143,24.5914285714286,23.5285714285715,93.0385714285714,94.1657142857143,95.1457142857143,95.2842857142857,96.1528571428571,16.4128571428571,16.9457142857143,18.0885714285714,18.47,17.4728571428571,89.4,59.2,41.54,88.9,72.12
"359","2006/2007",47,"5/21/2007",5,23.1542857142857,92.7571428571429,16.6528571428571,60.5,11,4,3,8,5,23.5928571428572,22.8957142857143,23.3785714285714,24.2457142857143,24.5914285714286,92.7828571428571,93.0385714285714,94.1657142857143,95.1457142857143,95.2842857142857,16.7685714285714,16.4128571428571,16.9457142857143,18.0885714285714,18.47,35.5,89.4,59.2,41.54,88.9
"360","2006/2007",48,"5/28/2007",8,23.7528571428572,88.4757142857143,16.0514285714286,26.68,5,11,4,3,8,23.1542857142857,23.5928571428572,22.8957142857143,23.3785714285714,24.2457142857143,92.7571428571429,92.7828571428571,93.0385714285714,94.1657142857143,95.1457142857143,16.6528571428571,16.7685714285714,16.4128571428571,16.9457142857143,18.0885714285714,60.5,35.5,89.4,59.2,41.54
"361","2006/2007",49,"6/4/2007",4,23.5757142857143,93.7542857142857,16.9542857142857,34.1,8,5,11,4,3,23.7528571428572,23.1542857142857,23.5928571428572,22.8957142857143,23.3785714285714,88.4757142857143,92.7571428571429,92.7828571428571,93.0385714285714,94.1657142857143,16.0514285714286,16.6528571428571,16.7685714285714,16.4128571428571,16.9457142857143,26.68,60.5,35.5,89.4,59.2
"362","2006/2007",50,"6/11/2007",3,23.1242857142857,92.2228571428571,16.19,68.6,4,8,5,11,4,23.5757142857143,23.7528571428572,23.1542857142857,23.5928571428572,22.8957142857143,93.7542857142857,88.4757142857143,92.7571428571429,92.7828571428571,93.0385714285714,16.9542857142857,16.0514285714286,16.6528571428571,16.7685714285714,16.4128571428571,34.1,26.68,60.5,35.5,89.4
"363","2006/2007",51,"6/18/2007",1,23.3728571428572,93.9171428571428,16.8257142857143,29.9,3,4,8,5,11,23.1242857142857,23.5757142857143,23.7528571428572,23.1542857142857,23.5928571428572,92.2228571428571,93.7542857142857,88.4757142857143,92.7571428571429,92.7828571428571,16.19,16.9542857142857,16.0514285714286,16.6528571428571,16.7685714285714,68.6,34.1,26.68,60.5,35.5
