"","X","date","case","state","hum","l1.hum","l2.hum","l3.hum","l4.hum","l5.hum","newyears","christmas","O104period","l6.hum","l7.hum","l8.hum","l9.hum","l10.hum","l11.hum","l12.hum","l13.hum","l14.hum","l15.hum","l16.hum","l17.hum","l18.hum","l19.hum","l20.hum","case1","case2","case3","case4","case5","case6","case7","case8","case9","case10","case11","case12","case13","case14","case15","case16","case17","case18","case19","case20"
"60",112,"2003-02-17",686,0,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,0,0,FALSE,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,8.9429076901087,8.03097689836826,9.37762612854271,7.0698843259945,9.35896689058935,10.2107375926138,9.81364678269801,7.93159348163829,11.5724205813483,631,696,723,763,910,652,384,428,803,869,905,980,1109,1150,1188,1113,1189,1248,1220,1188
"61",113,"2003-02-24",618,0,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,0,0,FALSE,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,8.9429076901087,8.03097689836826,9.37762612854271,7.0698843259945,9.35896689058935,10.2107375926138,9.81364678269801,7.93159348163829,686,631,696,723,763,910,652,384,428,803,869,905,980,1109,1150,1188,1113,1189,1248,1220
"62",114,"2003-03-03",544,0,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,0,0,FALSE,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,8.9429076901087,8.03097689836826,9.37762612854271,7.0698843259945,9.35896689058935,10.2107375926138,9.81364678269801,618,686,631,696,723,763,910,652,384,428,803,869,905,980,1109,1150,1188,1113,1189,1248
"63",115,"2003-03-10",570,0,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,0,0,FALSE,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,8.9429076901087,8.03097689836826,9.37762612854271,7.0698843259945,9.35896689058935,10.2107375926138,544,618,686,631,696,723,763,910,652,384,428,803,869,905,980,1109,1150,1188,1113,1189
"64",116,"2003-03-17",505,0,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,0,0,FALSE,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,8.9429076901087,8.03097689836826,9.37762612854271,7.0698843259945,9.35896689058935,570,544,618,686,631,696,723,763,910,652,384,428,803,869,905,980,1109,1150,1188,1113
"65",117,"2003-03-24",574,0,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,0,0,FALSE,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,8.9429076901087,8.03097689836826,9.37762612854271,7.0698843259945,505,570,544,618,686,631,696,723,763,910,652,384,428,803,869,905,980,1109,1150,1188
"66",118,"2003-03-31",641,0,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,0,0,FALSE,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,8.9429076901087,8.03097689836826,9.37762612854271,574,505,570,544,618,686,631,696,723,763,910,652,384,428,803,869,905,980,1109,1150
"67",119,"2003-04-07",633,0,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,0,0,FALSE,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,8.9429076901087,8.03097689836826,641,574,505,570,544,618,686,631,696,723,763,910,652,384,428,803,869,905,980,1109
"68",120,"2003-04-14",512,0,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,0,0,FALSE,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,8.9429076901087,633,641,574,505,570,544,618,686,631,696,723,763,910,652,384,428,803,869,905,980
"69",121,"2003-04-21",462,0,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,0,0,FALSE,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,6.32113022980006,512,633,641,574,505,570,544,618,686,631,696,723,763,910,652,384,428,803,869,905
"70",122,"2003-04-28",555,0,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,0,0,FALSE,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,3.61864043803172,462,512,633,641,574,505,570,544,618,686,631,696,723,763,910,652,384,428,803,869
"71",123,"2003-05-05",649,0,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,0,0,FALSE,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,6.12227813335558,555,462,512,633,641,574,505,570,544,618,686,631,696,723,763,910,652,384,428,803
"72",124,"2003-05-12",786,0,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,0,0,FALSE,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,7.31274620132312,649,555,462,512,633,641,574,505,570,544,618,686,631,696,723,763,910,652,384,428
"73",125,"2003-05-19",775,0,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,0,0,FALSE,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,6.45535381185789,786,649,555,462,512,633,641,574,505,570,544,618,686,631,696,723,763,910,652,384
"74",126,"2003-05-26",723,0,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,0,0,FALSE,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,3.12408843483775,775,786,649,555,462,512,633,641,574,505,570,544,618,686,631,696,723,763,910,652
"75",127,"2003-06-02",867,0,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,0,0,FALSE,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,6.38699848840656,723,775,786,649,555,462,512,633,641,574,505,570,544,618,686,631,696,723,763,910
"76",128,"2003-06-09",892,0,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,0,0,FALSE,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,6.772219925952,867,723,775,786,649,555,462,512,633,641,574,505,570,544,618,686,631,696,723,763
"77",129,"2003-06-16",979,0,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,0,0,FALSE,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,5.69945000056429,892,867,723,775,786,649,555,462,512,633,641,574,505,570,544,618,686,631,696,723
"78",130,"2003-06-23",1236,0,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,0,0,FALSE,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,5.40041219229144,979,892,867,723,775,786,649,555,462,512,633,641,574,505,570,544,618,686,631,696
"79",131,"2003-06-30",1250,0,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,0,0,FALSE,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,3.60520681236524,1236,979,892,867,723,775,786,649,555,462,512,633,641,574,505,570,544,618,686,631
"80",132,"2003-07-07",1481,0,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,0,0,FALSE,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,4.10119112720604,1250,1236,979,892,867,723,775,786,649,555,462,512,633,641,574,505,570,544,618,686
"81",133,"2003-07-14",1377,0,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,0,0,FALSE,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,5.56663755848462,1481,1250,1236,979,892,867,723,775,786,649,555,462,512,633,641,574,505,570,544,618
"82",134,"2003-07-21",1430,0,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,0,0,FALSE,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,6.93419115616932,1377,1481,1250,1236,979,892,867,723,775,786,649,555,462,512,633,641,574,505,570,544
"83",135,"2003-07-28",1341,0,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,0,0,FALSE,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,6.7175695122983,1430,1377,1481,1250,1236,979,892,867,723,775,786,649,555,462,512,633,641,574,505,570
"84",136,"2003-08-04",1324,0,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,0,0,FALSE,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,5.15590070378601,1341,1430,1377,1481,1250,1236,979,892,867,723,775,786,649,555,462,512,633,641,574,505
"85",137,"2003-08-11",1273,0,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,0,0,FALSE,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,8.18209866452049,1324,1341,1430,1377,1481,1250,1236,979,892,867,723,775,786,649,555,462,512,633,641,574
"86",138,"2003-08-18",1451,0,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,0,0,FALSE,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,6.24933787882452,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867,723,775,786,649,555,462,512,633,641
"87",139,"2003-08-25",1486,0,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,0,0,FALSE,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,4.8948046883522,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867,723,775,786,649,555,462,512,633
"88",140,"2003-09-01",1371,0,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,0,0,FALSE,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,7.12560325719001,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867,723,775,786,649,555,462,512
"89",141,"2003-09-08",1355,0,13.0101030099327,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,0,0,FALSE,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,9.27714415083548,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867,723,775,786,649,555,462
"90",142,"2003-09-15",1216,0,13.4356926386294,13.0101030099327,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,0,0,FALSE,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,10.7004861876658,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867,723,775,786,649,555
"91",143,"2003-09-22",1233,0,10.7447334036826,13.4356926386294,13.0101030099327,11.6473466684321,13.1460372589116,15.5018053711553,0,0,FALSE,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,12.3007513008832,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867,723,775,786,649
"92",144,"2003-09-29",1055,0,11.51259632894,10.7447334036826,13.4356926386294,13.0101030099327,11.6473466684321,13.1460372589116,0,0,FALSE,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,10.3442381243923,1233,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867,723,775,786
"93",145,"2003-10-06",1089,0,9.99906987410763,11.51259632894,10.7447334036826,13.4356926386294,13.0101030099327,11.6473466684321,0,0,FALSE,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,12.953820468907,1055,1233,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867,723,775
"94",146,"2003-10-13",1132,0,6.8095459763878,9.99906987410763,11.51259632894,10.7447334036826,13.4356926386294,13.0101030099327,0,0,FALSE,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,14.4395471285172,1089,1055,1233,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867,723
"95",147,"2003-10-20",1083,0,6.36197644946619,6.8095459763878,9.99906987410763,11.51259632894,10.7447334036826,13.4356926386294,0,0,FALSE,13.0101030099327,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,17.663685756082,1132,1089,1055,1233,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892,867
"96",148,"2003-10-27",983,0,7.62701391771182,6.36197644946619,6.8095459763878,9.99906987410763,11.51259632894,10.7447334036826,0,0,FALSE,13.4356926386294,13.0101030099327,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,15.8719527323408,1083,1132,1089,1055,1233,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979,892
"97",149,"2003-11-03",863,0,8.10041448257711,7.62701391771182,6.36197644946619,6.8095459763878,9.99906987410763,11.51259632894,0,0,FALSE,10.7447334036826,13.4356926386294,13.0101030099327,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,13.939220405506,983,1083,1132,1089,1055,1233,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236,979
"98",150,"2003-11-10",1052,0,7.11255425720962,8.10041448257711,7.62701391771182,6.36197644946619,6.8095459763878,9.99906987410763,0,0,FALSE,11.51259632894,10.7447334036826,13.4356926386294,13.0101030099327,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,14.7947421187244,863,983,1083,1132,1089,1055,1233,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250,1236
"99",151,"2003-11-17",1049,0,9.67757410815093,7.11255425720962,8.10041448257711,7.62701391771182,6.36197644946619,6.8095459763878,0,0,FALSE,9.99906987410763,11.51259632894,10.7447334036826,13.4356926386294,13.0101030099327,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,15.1154214163247,1052,863,983,1083,1132,1089,1055,1233,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481,1250
"100",152,"2003-11-24",970,0,8.93049088152951,9.67757410815093,7.11255425720962,8.10041448257711,7.62701391771182,6.36197644946619,0,0,FALSE,6.8095459763878,9.99906987410763,11.51259632894,10.7447334036826,13.4356926386294,13.0101030099327,11.6473466684321,13.1460372589116,15.5018053711553,14.4904926345062,16.7270265427781,17.3257154331609,18.2519256694329,15.9425153043776,14.0429175559174,1049,1052,863,983,1083,1132,1089,1055,1233,1216,1355,1371,1486,1451,1273,1324,1341,1430,1377,1481
